name,smiles,is_papota
cyclindole(ciclindole),C1=CC=CC2=C1C3=C([NH]2)CCC(C3)N(C)C,0
Metazocine,CC1C2CC3=C(C1(CCN2C)C)C=C(C=C3)O,1
demecycline,CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4cccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O,0
tixadil,C1=CC=CC=C1CC(C)NCCC3C2=C(C=CC=C2)SC4=C3C=CC=C4,0
Codeine methylbromide,C[N+]1(CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O)C.[Br-],1
guanethidinesulfate,NC(N)=NCCN1CCCCCCC1,0
2-propanol,CC(C)O,0
aceglutamide,C(C(NC(C)=O)C(O)=O)CC(N)=O,0
pipequaline,C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4,0
berythromycin,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC2CC(C)(OC)C(O)C(C)O2)C(C)[C@@H](OC3OC(C)CC(C3O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@H]1C,0
toloxatone,C2=C(N1CC(CO)OC1=O)C=CC=C2C,0
Hydromorphone,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(=O)CC4,1
dicarbine,C1=C(C)C=CC3=C1C2C(CCN(C2)C)N3,0
dimeprozan,C3=CC1=C(C(/C2=C(O1)C=CC=C2)=C/CCN(C)C)C=C3OC,0
Diethylpropion,CCN(CC)C(C)C(=O)C1=CC=CC=C1,1
pipacycline,CN(C)C1C2CC3C(=C(O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)\C(=C(/O)NCN5CCN(CCO)CC5)C1=O,0
Clorazepate,C1=CC=C(C=C1)C2=NC(C(=O)NC3=C2C=C(C=C3)Cl)C(=O)O.[OH-].[K+].[K+],1
dinazafone,C1=C(C(=CC=C1Cl)N(C(CNCC(C)=C)=O)C)C(C2=CC=CC=C2)=O,0
propiomazine,CCC(=O)c1ccc2Sc3ccccc3N(CC(C)N(C)C)c2c1,0
carfentanil,C1=CC=CC=C1N(C3(CCN(CCC2=CC=CC=C2)CC3)C(OC)=O)C(CC)=O,0
AM-694 (1-(5-Fluoropentyl)-3-(2-iodobenzoyl) indole),C1=CC=C2C(=C1)C(=CN2CCCCCF)C(=O)C3=CC=CC=C3I,1
pirlindole,[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-],0
Furazabol (17alpha-methyl-17beta-hydroxyandrostano[2-3-c]-furazan),CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=NON=C5C4)C,1
mestranol,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,0
Zolpidem,CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,1
cp24,CCCCN1C=CC(=O)C(=C1C)O,0
butriptyline,C1=CC=CC3=C1C(C2=CC=CC=C2CC3)CC(CN(C)C)C,0
skb_a,c1ccc2nc(c(c(C(N[C@@H](CC)c3ccccc3)=O)c2c1)O)c1ccccc1,0
nalmefene,[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6,0
fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,0
seproxetine,NCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,0
Delta1-dihydrotestosterone (17beta-hydroxy-5alpha-androst-1-en-3-one),CC12CCC3C(C1CCC2O)CCC4C3(C=CC(=O)C4)C,1
lometraline,C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl,0
cloxazolam,C1=C(Cl)C=CC3=C1C2(OCCN2CC(=O)N3)C4=C(Cl)C=CC=C4,0
Paraldehyde,CC1OC(OC(O1)C)C,1
CP-47-497 C8 Homologue (5-(1-1-Dimethyloctyl)-2-[(1R-3S)3-hydroxycyclohexyl-phenol),CCCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O,1
Ethambutol,CC[C@@H](CO)NCCN[C@@H](CC)CO,0
haloperidol-decanoate,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl,0
eltoprazine,C1=C(C2=C(C=C1)OCCO2)N3CCNCC3,0
Oxymesterone (17alpha-methyl-4-17beta-dihydroxyandrost-4-en-3-one),CC12CCC(=O)C(=C1CCC3C2CCC4(C3CCC4(C)O)C)O,1
glaziovine,COc1cc2CCN(C)C3CC4(C=CC(=O)C=C4)c(c1O)c23,0
Racemethorphan,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,1
Mescaline,COC1=CC(=CC(=C1OC)OC)CCN,1
fluspirilene,C1=CC=CC=C1N2C5(C(NC2)=O)CCN(CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CC5,0
efrotomycin,CCC(C(=O)NC\C=C\C=C(/C)C(OC)C(C)C1OC(\C=C\C=C\C=C(/C)C(=O)C2=C(O)N(C)C=CC2=O)C(O)C1O)C3(O)OC(\C=C\C=C\C)C(C)(C)C(OC4OC(C)C(OC5OC(C)C(OC)C(O)C5OC)C(OC)C4O)C3O,0
Oxandrolone,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,0
indeloxazine,C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3,0
tybamate,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,0
Nalorphine,O[C@H]1C=C[C@H]2[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC=C)c45,0
23,[NH]C(CC(C)C([N@@](C(C)(C)C)C(N)(C)N)(C)C)c1c(c(c[nH+][o+]1)C)[O-],0
UR-144 (1-Pentyl-1H-indol-3-yl)(2-2-3-3-tetramethylcyclopropyl)metanone,CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3C(C3(C)C)(C)C,1
5-66,c1cc(CCNC)ncc1,0
7-K06,c1ccc2Oc3c(cc(cc3)Cl)[C@@H]3[C@@H](c2c1)C[N@](CC3)C,0
amitriptylinoxide,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=CCC[N+](C)(C)[O-],0
sifaprazine,C1=CC=CC(=C1N2CCN(C)CC2)CC3=CC=CC=C3,0
skb-i,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(nc2cc1)c1ccccc1)Cn1cncc1,0
azacyclonol,C3=C(C(O)(C1=CC=CC=C1)C2CCNCC2)C=CC=C3,0
fluspiperone,C1=CC(=CC=C1N2C4(C(NC2)=O)CCN(CCCC(C3=CC=C(F)C=C3)=O)CC4)F,0
prazitone,C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O,0
rifapentine,CO[C@H]1\C=C\O[C@@]2(C)Oc3c(C)c(O)c4C(=C(NC(=O)C(=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)\C)C(=C/NN5CCN(CC5)C6CCCC6)\C(=O)c4c3C2=O)O,0
norfloxacin,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0
GR89696,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](CN(CC1)C(=O)OC)CN1CCCC1)=O,0
ethylene(ethene),C(C)Cl,0
propofol,C1=CC=C(C(=C1C(C)C)O)C(C)C,0
fenharmane,C4=C3[NH]C1=C(CCNC1CC2=CC=CC=C2)C3=CC=C4,0
pridefine,[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-],0
Oxazolam,CC1CN2CC(=O)NC3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl,1
prednisolone-acetate,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(C)=O)=O)O)C,0
1-Piperidinocyclohexanecarbonitrile,C1CCC(CC1)(C#N)N2CCCCC2,1
acyclovir/aciclovir,C1=NC2=C([N]1COCCO)NC(=NC2=O)N,0
progabide,C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl,0
2-5-Dimethoxyamphetamine,CC(CC1=C(C=CC(=C1)OC)OC)N,1
Minocycline,C1[C@@H]2[C@](C(=C3C(c4c(ccc(c4C[C@@H]13)N(C)C)O)=O)O)(C(C(C(N)=O)=C([C@H]2N(C)C)O)=O)O,0
Org4428,c1c2c(ccc1)[C@@]1([C@@H](c3cccc(c3O2)C)C[N@](CC1)C)O,0
benzindopyrine,[Cl].C1=CC=CC2=C1[N](C=C2CCC3=CC=NC=C3)CC4=CC=CC=C4,0
mannitol,OCC(O)C(O)C(O)C(O)CO,0
droperidol,Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)N3C(=O)Nc4ccccc34,0
enprazepine,C1=CC=CC2=C1N(CC3=C(C2=C)C=CC=C3)CCCN(C)C,0
emylcamate,CCC(C)(CC)OC(N)=O,0
cormetasone,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0
acetozalamide,CC(=O)Nc1sc(nn1)[S](N)(=O)=O,0
"""1-1-1-Trifluro-2-chloroethane""",ClCC(F)(F)F,0
4-methyl-alpha-ethylaminopentiophenone (4-MEAP),CCCC(C(=O)C1=CC=C(C=C1)C)NCC,1
dacemazine,C1=CC=CC3=C1N(C2=C(C=CC=C2)S3)C(CN(C)C)=O,0
cefmetazole,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(O)=O)CSc3nnnn3C,0
9-C17,c1(cc(N\C(=[NH]\c2cccc(c2)CC)C)ccc1)CC,0
nisobamate,C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O,0
22767,c1(nc(NC(N)=[NH2])sc1)CSCCNC(=[NH]C#N)NC,0
loracarbef,O.N[C@@H](C(=O)NC1C2CCC(=C(N2C1=O)C(O)=O)Cl)c3ccccc3,0
pirbuterol,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0
40730,c12c3c(N4CCN(C)CC4)c(F)cc1c(c(C(O)=O)cn2C(C)CO3)=O,0
clidafidine,C1=C(C(=C(C=C1)Cl)NC2=NCCO2)Cl,0
sparfloxacin,C[C@H]1CN(C[C@@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(O)=O,0
perimetazine,C1=C(OC)C=CC3=C1N(C2=C(C=CC=C2)S3)CC(CN4CCC(O)CC4)C,0
ocinaplon,C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4,0
oxazolam,[C@@]12(C3=C(NC(CN1C[C@H](O2)C)=O)C=CC(=C3)Cl)C4=CC=CC=C4,0
Butabarbital (secbutabarbital),CCC(C)C1(C(=O)NC(=O)NC1=O)CC,1
ethomoxane,[H+].C2=C1OCC(OC1=C(C=C2)OCC)CNCCCC.[Cl-],0
Teflurane,FC(Br)C(F)(F)F,0
BRL52871,c1(ccc(c(c1)Cl)Cl)CC(N1[C@@H](c2c(CC1)scc2)CN1CCCC1)=O,0
docetaxel,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,0
rolziracetam,O=C1N2C(CC1)CCC2=O,0
eprobemide,C1=CC(=CC=C1C(NCCCN2CCOCC2)=O)Cl,0
myrophine,[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C,0
dihydromorphine,CN1CCC23C4CCC(O)C2Oc5c(O)ccc(CC14)c35,0
Sodiumamidotrizoate,[Na+].CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C([O-])=O)c1I,0
3-Methylthiofentanyl,CCC(=O)N(C1CCN(CC1C)CCC2=CC=CS2)C3=CC=CC=C3,1
pecazine,CN1CCCC(C1)CN2c3ccccc3Sc4ccccc24,0
cloprednol,[C@H]24[C@H]1[C@@]([C@](C(CO)=O)(O)CC1)(C[C@@H]([C@@H]2[C@@]3(C(=CC(=O)C=C3)C(=C4)Cl)C)O)C,0
1-(2-Phenylethyl)-4-phenyl-4-acetoxypiperidine,CCC(=O)OC1(CCN(CC1)C)C2=CC=CC=C2,1
sibutramine,C1=CC(=CC=C1C2(C(CC(C)C)N(C)C)CCC2)Cl,0
JWH-200 (1-[2-(4-Morpholinyl)ethyl]-3-(1-naphthoyl)indole),C1COCCN1CCN2C=C(C3=CC=CC=C32)C(=O)C4=CC=CC5=CC=CC=C54,1
Betaprodine,CCC(=O)OC1(CCN(CC1C)C)C2=CC=CC=C2,1
Tilidine,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,1
maprotiline,CNCCCC12CCC(c3ccccc13)c4ccccc24,0
vinyl-ether,C(=C)OC=C,0
pargyline,C1=CC=CC=C1CN(CC#C)C,0
BCNU,ClCCNC(=O)N(CCCl)N=O,0
carubicin,CC1OC(CC(N)C1O)OC2C[C@@](O)(Cc3c(O)c4C(=O)c5cccc(O)c5C(=O)c4c(O)c23)C(C)=O,0
Ibogaine,CCC1CC2CC3C1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC,1
CP-47-497 (5-(1-1-Dimethylheptyl)-2-[(1R-3S)-3-hydroxycyclohexyl-phenol),CCCCCCC(C)(C)C1=CC(=C(C=C1)C2CCCC(C2)O)O,1
skb-e,c1cc2c(C(N[C@@H](CC)c3ccccc3)=O)c(c(c3ccccc3)nc2cc1)OCCCC(O)=O,0
fibracillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)C(C)(C)Oc3ccc(Cl)cc3)c4ccccc4)C(=O)N2[C@H]1C(O)=O,0
thozalinone(tozalinone),C1=CC=CC=C1C2OC(=NC2=O)N(C)C,0
JWH-398 (1-Pentyl-3-(4-chloro-1-naphthoyl) indole),CCCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=C(C4=CC=CC=C43)Cl,1
Thiopental,CCCC(C)C1(C(=O)NC(=NC1=O)[S-])CC.[Na+],1
Mecloqualone,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=CC=C3Cl,1
Mibolerone (7alpha-17alpha-dimethyl-17beta-hydroxyestr-4-en-3-one),CC1CC2=CC(=O)CCC2C3C1C4CCC(C4(CC3)C)(C)O,1
celucloral,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,0
encyprate,C1=CC=CC=C1CN(C2CC2)C(OCC)=O,0
dicloxacillin,Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(O)=O)c4c(Cl)cccc4Cl,0
cefadroxil,CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(O)=O,0
mofegiline,C1=C(CC\C(CN)=C/F)C=CC(=C1)F,0
oxisopred,[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C,0
Thiopental,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,1
Fentanyl,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,1
haloxazolam,C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F,0
fluoxetine,C2=C(C(OC1=CC=C(C=C1)C(F)(F)F)CCNC)C=CC=C2,0
camphor,CC12C(C(CC1=O)CC2)(C)C,0
ceftibuten,O.O.Nc1scc(n1)\C(=C\CC(O)=O)C(=O)N[C@H]2[C@H]3SCC=C(N3C2=O)C(O)=O,0
fusidic-acid,C[C@@H]1[C@H](O)CC[C@@]2(C)[C@H]1CC[C@@]3(C)[C@H]2[C@H](O)C[C@H]4\C([C@H](C[C@]34C)OC(C)=O)=C(/CCC=C(C)C)C(O)=O,0
pecocycline,CN(C)[C@H]1[C@@H]2C[C@H]3C(=C(O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)\C(=C(/O)NCN5CCCC(C5)C(O)=O)C1=O,0
Betamethadol,CCC(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,1
ondansetron,Cn1c2CCC(Cn3ccnc3C)C(=O)c2c4ccccc14,0
sisomicin,CN[C@@H]1[C@@H](O)[C@H](OC[C@]1(C)O)O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(=CC[C@H]3N)CN)[C@@H]2O,0
tryptophan(l-tryptophan),N[C@@H](CC1=C[NH]C2=CC=CC=C12)C(=O)O,0
Org32104,OC12c3c(Oc4c(C)cccc4C2CNCC1)cccc3,0
brofoxine,C1=CC(=CC2=C1NC(=O)OC2(C)C)Br,0
hydroxyzine,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3,0
Pentedrone (ÃÅ½ÃÂ±-methylaminovalerophenone),CCCC(C(=O)C1=CC=CC=C1)NC,1
secobarbital,CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,0
MT-45 (1-cyclohexyl-4-(1-2-diphenylethyl)piperazine)),C1CCC(CC1)N2CCN(CC2)C(CC3=CC=CC=C3)C4=CC=CC=C4,1
amoxapine,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCNCC4,0
fenaclon,C1=CC=CC=C1CCNC(CCCl)=O,0
lobeline,C3=C(C(CC2N(C(CC(C1=CC=CC=C1)=O)CCC2)C)O)C=CC=C3,0
Sankyo,c1(ccc(c(c1)Cl)Cl)CC(=O)N1[C@H](C[N@@](C)CC1)CN1CCCC1,0
4-Hydroxytestosterone (4-17beta-dihydroxyandrost-4-en-3-one),CC12CCC3C(C1CCC2O)CCC4=C(C(=O)CCC34C)O,1
tiletamine,C1=C(SC=C1)C2(C(CCCC2)=O)NCC,0
Mephedrone (4-Methyl-N-methylcathinone),CC1=CC=C(C=C1)C(=O)C(C)NC,1
Phendimetrazine,CC1C(OCCN1C)C2=CC=CC=C2,1
27,C1CN(CCC1)Cc1cccc(c1)OCCCNc1ncccc1,0
diphoxazide,C2=C(C(C1=CC=CC=C1)(CC(NNC(C)=O)=O)O)C=CC=C2,0
Phenylacetone,CC(=O)CC1=CC=CC=C1,1
premazepam,C1=C2C(=C([N]1C)C)C(=NCC(N2)=O)C3=CC=CC=C3,0
Norepinephrine,NCC(O)c1ccc(O)c(O)c1,0
Normorphine,C1CNC2CC3=C4C15C2C=CC(C5OC4=C(C=C3)O)O,1
carbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(O)=O)c3ccccc3)C(=O)N2[C@H]1C(O)=O,0
Oxazolam,CC1CN2CC(=O)NC3=C(C2(O1)C4=CC=CC=C4)C=C(C=C3)Cl,1
reclazepam,C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl,0
Triamterene,Nc1nc(N)c2nc(c3ccccc3)c(N)nc2n1,0
Dextromoramide,CC(CN1CCOCC1)C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N4CCCC4,1
Morphine,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O.OS(=O)(=O)O,1
nikethamide,C1=CC=NC=C1C(N(CC)CC)=O,0
odapipam,[C@@H]4(C1=CC=CC2=C1OCC2)C3=CC(=C(Cl)C=C3CCN(C4)C)O.CC(=O)O,0
lofendazam,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O,0
Ecgonine,CN1C2CCC1C(C(C2)O)C(=O)O,1
2-(2-5-Dimethoxyphenyl) ethanamine (2C-H),COC1=CC(=C(C=C1)OC)CCN,1
metofenazate,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5,0
ftorpropazine,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN4CCN(CCO)CC4)=O,0
primidone,CCC1(C(=O)NCNC1=O)c2ccccc2,0
crotetamide,C(C(N(C(\C=C\C)=O)CC)C(N(C)C)=O)C,0
flomoxef,[Na].CO[C@]1(NC(=O)CSC(F)(F)F)[C@H]2OCC(=C(N2C1=O)C(O)=O)CSc3nnnn3CCO,0
enciprazine,C3=C(N2CCN(CC(COC1=CC(=C(OC)C(=C1)OC)OC)O)CC2)C(=CC=C3)OC,0
Trenbolone (17beta-hydroxyestr-4-9-11-trien-3-one),CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2OC(=O)OCC5CCCCC5,1
N-(1-phenethylpiperidin-4-yl)-N-phenyltetrahydrofuran-2-carboxamide,C1CC(OC1)C(=O)N(C2CCN(CC2)CCC3=CC=CC=C3)C4=CC=CC=C4,1
etorphine,C2=CC(=C3OC5C14C6(C(N(CC1)C)CC2=C34)CC(C5(OC)C=C6)C(O)(CCC)C)O,0
Butylone,CCC(C(=O)C1=CC2=C(C=C1)OCO2)NC,1
fluacizine,C1=C(C(F)(F)F)C=CC3=C1N(C2=C(C=CC=C2)S3)C(CCN(CC)CC)=O,0
butoctamide,C(C(CCCC)CC)NC(CC(C)O)=O,0
Levophenacylmorphan,C1CCC23CCN(C(C2C1)CC4=C3C=C(C=C4)O)CC(=O)C5=CC=CC=C5,1
tixocortol,[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C[C@@]3([C@](C(CS)=O)(O)CC4)C,0
zetidoline,C1=C(C=CC=C1N3C(N(CCN2CC(C)(C)C2)CC3)=O)Cl,0
etryptamine,C1=CC=CC2=C1C(=C[NH]2)CC(CC)N,0
Oxymorphone,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O,1
tomoxetine,[C@H](OC1=C(C=CC=C1)C)(C2=CC=CC=C2)CCNC,0
amperozide,C3=C(C(C1=CC=C(C=C1)F)CCCN2CCN(C(NCC)=O)CC2)C=CC(=C3)F,0
Bretyliumtosilate,CC[N+](C)(C)Cc1ccccc1Br.Cc2ccc(cc2)[S]([O-])(=O)=O,0
neamine,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0
halazepam,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2CC(F)(F)F)C3=CC=CC=C3,0
Tilidine,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,1
3-4-Methylenedioxy-N-ethylamphetamine,CCNC(C)CC1=CC2=C(C=C1)OCO2,1
hydromorphone,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@H]2OC3=C(C=C4)O)=O)N(C)CC5,0
estradiol,C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@H]2O,0
metoserpate,C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC,0
chloramphenicol,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)[N+]([O-])=O,0
Nalorphine,C=CCN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,1
Codeine-N-oxide,C[N+]1(CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O)[O-],1
benzquinamide,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O,0
13Beta-ethyl-17beta-hydroxygon-4-en-3-one,CCC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34,1
oximonam,CO\N=C(C(=O)NC1[C@H](C)N(OCC(O)=O)C1=O)\c2csc(N)n2,0
Metazocine,CC1C2CC3=C(C1(CCN2C)C)C=C(C=C3)O,1
Bromocriptine,CC(C)C[C@@H]1N2C(=O)[C@](NC(=O)[C@H]3CN(C)[C@@H]4Cc5c(Br)[nH]c6cccc(C4=C3)c56)(O[C@@]2(O)[C@@H]7CCCN7C1=O)C(C)C,0
Thioperamide,S=C(NC1CCCCC1)N2CCC(CC2)c3[nH]cnc3,0
tetrabenzine,COc1cc2CCN3CC(CC(C)C)C(=O)CC3c2cc1OC,0
Etorphine (except HCl),CCCC(C)(C1CC23C=CC1(C4C25CCN(C3CC6=C5C(=C(C=C6)O)O4)C)OC)O,1
efetozole,C1=CC=CC=C1C(C)[N]2C=CN=C2C,0
Thebaine,CN1CCC23C4C(=CC=C2C1CC5=C3C(=C(C=C5)OC)O4)OC,1
Alfentanil,CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCN3C(=O)N(N=N3)CC)COC.O.Cl,1
Sulforidazine,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S](C)(=O)=O,0
mephenytoin,C2=C(C1(C(N(C)C(N1)=O)=O)CC)C=CC=C2,0
compound 31,[O-][N+](C1=CC=NC1NCCSCc2ncccc2Br)=O,0
piquindone,[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O,0
SB205605,c1(ccc(c(c1)Cl)Cl)CC(N1[C@H](C[N@@]2C[C@@H](CC2)O)c2c(CC1)[nH]cn2)=O,0
Oxandrolone (17alpha-methyl-17beta-hydroxy-2-oxa-5alpha-androstan-3-one),CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C,1
proscillaridin,CC1OC(O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)C(O)C(O)C1O,0
celiprolol,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(c1)C(C)=O,0
yohimbine,COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12,0
19-Nor-5-androstenediol (3beta-17beta-dihydroxyestr-5-ene; 3alpha-17beta-dihydroxyestr-5-ene),CC12CCC3C4CCC(CC4=CCC3C1CCC2O)O,1
halcinonide,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O,0
loratadine,CCOC(=O)N1CCC(CC1)=C2c3ccc(Cl)cc3CCc4cccnc24,0
elfazepam,C1=C(Cl)C=CC2=C1C(=NCC(N2CC[S](CC)(=O)=O)=O)C3=CC=CC=C3F,0
Etoposide,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3C(COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,0
adafenoxate,C1=CC(=CC=C1OCC(OCCNC23CC4CC(C2)CC(C3)C4)=O)Cl,0
domoprednate,[C@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CCC4)C)(OC(CCC)=O)C(C)=O,0
chromocarb,C1=C2C(=CC=C1)C(C=C(O2)C(O)=O)=O,0
